Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15398.0,16,2,1345.53,1,At-Risk Customer
15399.0,1,3,815.77,1,At-Risk Customer
15400.0,92,8,1302.3,1,At-Risk Customer
15401.0,452,2,216.95000000000002,0,Lost Customer
15402.0,149,6,1830.54,1,At-Risk Customer
15403.0,492,2,170.88,0,Lost Customer
15404.0,376,1,257.06,0,Lost Customer
15405.0,189,2,659.84,1,At-Risk Customer
15406.0,31,4,975.87,1,At-Risk Customer
15407.0,34,4,1056.44,1,At-Risk Customer
15408.0,264,1,267.18,0,Lost Customer
15409.0,721,1,131.25,0,Lost Customer
15410.0,84,10,4685.72,1,At-Risk Customer
15411.0,26,4,1358.88,1,At-Risk Customer
15412.0,171,1,190.53,1,At-Risk Customer
15413.0,692,5,6798.72,0,Lost Customer
15414.0,10,3,774.9000000000001,1,At-Risk Customer
15415.0,313,1,572.8100000000001,0,Lost Customer
15416.0,65,7,4572.82,1,At-Risk Customer
15417.0,85,1,508.8,1,At-Risk Customer
15418.0,425,2,452.32,0,Lost Customer
15419.0,25,1,135.86,1,At-Risk Customer
15420.0,434,6,743.0,0,Lost Customer
15421.0,59,10,3805.34,1,At-Risk Customer
15422.0,323,7,1619.97,0,Lost Customer
15423.0,38,3,266.89,1,At-Risk Customer
15424.0,254,3,597.78,1,At-Risk Customer
15425.0,400,4,1944.57,0,Lost Customer
15426.0,19,9,2615.39,1,At-Risk Customer
15427.0,33,3,1483.14,1,At-Risk Customer
15428.0,15,4,762.75,1,At-Risk Customer
15429.0,27,2,397.35,1,At-Risk Customer
15430.0,468,2,954.75,0,Lost Customer
15431.0,503,1,153.24,0,Lost Customer
15432.0,23,2,320.76,1,At-Risk Customer
15433.0,214,2,533.3,1,At-Risk Customer
15434.0,8,11,2567.06,1,At-Risk Customer
15435.0,22,1,149.29,1,At-Risk Customer
15436.0,12,3,1122.53,1,At-Risk Customer
15437.0,262,2,393.45,0,Lost Customer
15438.0,131,1,156.57999999999998,1,At-Risk Customer
15439.0,405,4,1269.05,0,Lost Customer
15440.0,55,3,383.68,1,At-Risk Customer
15441.0,396,3,1254.21,0,Lost Customer
15442.0,249,1,594.0,1,At-Risk Customer
15443.0,2,14,5175.93,1,At-Risk Customer
15444.0,9,2,1418.26,1,At-Risk Customer
15445.0,264,2,284.5,0,Lost Customer
15446.0,377,3,406.95,0,Lost Customer
15447.0,331,5,492.88,0,Lost Customer
15448.0,313,2,788.81,0,Lost Customer
15449.0,26,3,974.52,1,At-Risk Customer
15450.0,30,1,429.84,1,At-Risk Customer
15451.0,434,2,233.21,0,Lost Customer
15452.0,30,6,1799.1100000000001,1,At-Risk Customer
15453.0,2,7,1388.37,1,At-Risk Customer
15454.0,362,2,307.69,0,Lost Customer
15455.0,598,1,38.25,0,Lost Customer
15456.0,283,10,2119.27,0,Lost Customer
15457.0,262,1,237.07,0,Lost Customer
15458.0,25,2,370.43999999999994,1,At-Risk Customer
15459.0,417,2,202.82999999999998,0,Lost Customer
15460.0,354,1,216.76,0,Lost Customer
15461.0,461,2,429.7,0,Lost Customer
15462.0,94,4,737.05,1,At-Risk Customer
15463.0,29,1,126.14,1,At-Risk Customer
15464.0,338,1,1048.85,0,Lost Customer
15465.0,20,32,12655.65,1,At-Risk Customer
15466.0,85,4,1571.01,1,At-Risk Customer
15467.0,9,3,524.88,1,At-Risk Customer
15468.0,51,3,1430.48,1,At-Risk Customer
15469.0,50,3,874.25,1,At-Risk Customer
15470.0,576,1,63.419999999999995,0,Lost Customer
15471.0,2,3,1316.56,1,At-Risk Customer
15472.0,113,1,371.56,1,At-Risk Customer
15473.0,14,8,2046.0,1,At-Risk Customer
15474.0,596,1,163.1,0,Lost Customer
15475.0,77,1,454.10999999999996,1,At-Risk Customer
15476.0,380,4,2209.98,0,Lost Customer
15477.0,650,1,368.4,0,Lost Customer
15478.0,40,3,2024.98,1,At-Risk Customer
15479.0,733,1,147.4,0,Lost Customer
15480.0,116,5,6279.0,1,At-Risk Customer
15481.0,401,1,1993.34,0,Lost Customer
15482.0,16,19,14592.56,1,At-Risk Customer
15483.0,161,10,862.2,1,At-Risk Customer
15484.0,1,6,4656.0,1,At-Risk Customer
15485.0,30,7,5771.51,1,At-Risk Customer
15486.0,527,1,102.0,0,Lost Customer
15487.0,680,1,231.32,0,Lost Customer
15488.0,93,5,431.92,1,At-Risk Customer
15489.0,23,8,2419.61,1,At-Risk Customer
15490.0,430,1,217.6,0,Lost Customer
15491.0,95,6,3100.09,1,At-Risk Customer
15492.0,28,2,659.4599999999999,1,At-Risk Customer
15493.0,33,9,4314.9800000000005,1,At-Risk Customer
15494.0,21,5,3780.05,1,At-Risk Customer
15495.0,379,1,246.5,0,Lost Customer
15496.0,631,1,146.14000000000001,0,Lost Customer
15497.0,18,9,8657.39,1,At-Risk Customer
15498.0,3,44,26039.58,1,At-Risk Customer
15499.0,724,1,161.6,0,Lost Customer
15500.0,8,4,1131.56,1,At-Risk Customer
15501.0,405,2,402.5,0,Lost Customer
15502.0,16,14,13993.47,1,At-Risk Customer
15503.0,363,2,267.15,0,Lost Customer
15504.0,81,4,423.85,1,At-Risk Customer
15505.0,53,5,3610.96,1,At-Risk Customer
15506.0,23,6,2040.03,1,At-Risk Customer
15507.0,172,1,492.36,1,At-Risk Customer
15508.0,189,6,1000.27,1,At-Risk Customer
15509.0,380,1,166.51,0,Lost Customer
15510.0,331,1,250.0,0,Lost Customer
15511.0,12,5,909.23,1,At-Risk Customer
15512.0,156,4,331.58,1,At-Risk Customer
15513.0,33,35,27750.55,1,At-Risk Customer
15514.0,12,18,6598.55,1,At-Risk Customer
15515.0,387,1,171.81,0,Lost Customer
15516.0,45,3,62.43,1,At-Risk Customer
15517.0,233,1,267.03,1,At-Risk Customer
15518.0,64,15,4218.94,1,At-Risk Customer
15519.0,383,2,344.61,0,Lost Customer
15520.0,2,1,343.5,1,At-Risk Customer
15521.0,40,16,7106.69,1,At-Risk Customer
15522.0,33,2,398.84,1,At-Risk Customer
15523.0,84,16,17359.99,1,At-Risk Customer
15524.0,25,2,591.4,1,At-Risk Customer
15525.0,2,4,1295.7,1,At-Risk Customer
15526.0,33,2,148.44,1,At-Risk Customer
15527.0,19,23,5575.64,1,At-Risk Customer
15528.0,254,1,229.33,0,Lost Customer
15529.0,23,12,5111.95,1,At-Risk Customer
15530.0,22,5,1813.72,1,At-Risk Customer
15531.0,8,2,2007.44,1,At-Risk Customer
15532.0,25,10,3771.9,1,At-Risk Customer
15533.0,19,3,807.57,1,At-Risk Customer
15534.0,726,1,162.25,0,Lost Customer
15535.0,173,6,1087.82,1,At-Risk Customer
15536.0,409,1,259.09,0,Lost Customer
15537.0,163,1,110.92,1,At-Risk Customer
15538.0,538,6,3358.3999999999996,0,Lost Customer
15539.0,7,1,538.46,1,At-Risk Customer
15540.0,11,2,460.68,1,At-Risk Customer
15541.0,114,1,85.13000000000001,1,At-Risk Customer
15542.0,512,3,918.45,0,Lost Customer
15543.0,288,2,242.84,0,Lost Customer
15544.0,9,20,8162.43,1,At-Risk Customer
15545.0,54,2,428.05,1,At-Risk Customer
15546.0,607,2,1079.1000000000001,0,Lost Customer
15547.0,7,26,10154.39,1,At-Risk Customer
15548.0,596,1,158.09,0,Lost Customer
15549.0,77,8,2345.96,1,At-Risk Customer
15550.0,4,12,2218.8,1,At-Risk Customer
15551.0,37,7,1710.08,1,At-Risk Customer
15552.0,217,2,252.52,1,At-Risk Customer
15553.0,60,1,437.23,1,At-Risk Customer
15554.0,278,1,217.2,0,Lost Customer
15555.0,12,36,12112.35,1,At-Risk Customer
15556.0,24,1,279.77,1,At-Risk Customer
15557.0,29,1,473.65000000000003,1,At-Risk Customer
15558.0,639,1,214.13,0,Lost Customer
15559.0,568,1,1109.4,0,Lost Customer
15560.0,398,2,153.52,0,Lost Customer
15561.0,12,8,1934.3899999999999,1,At-Risk Customer
15562.0,352,3,673.3800000000001,0,Lost Customer
15563.0,22,7,2867.0,1,At-Risk Customer
15564.0,463,2,70.74000000000001,0,Lost Customer
15565.0,50,2,173.16,1,At-Risk Customer
15566.0,393,2,227.87,0,Lost Customer
15567.0,19,1,186.01,1,At-Risk Customer
15568.0,3,3,758.29,1,At-Risk Customer
15569.0,104,10,3586.35,1,At-Risk Customer
15570.0,7,25,9311.04,1,At-Risk Customer
15571.0,12,14,4051.63,1,At-Risk Customer
15572.0,5,10,4068.67,1,At-Risk Customer
15573.0,32,5,1207.18,1,At-Risk Customer
15574.0,178,6,1518.7,1,At-Risk Customer
15575.0,620,1,30.1,0,Lost Customer
15576.0,38,1,940.6700000000001,1,At-Risk Customer
15577.0,151,5,397.98,1,At-Risk Customer
15578.0,162,1,127.1,1,At-Risk Customer
15579.0,69,5,1302.5,1,At-Risk Customer
15580.0,377,8,1381.19,0,Lost Customer
15581.0,121,38,7794.59,1,At-Risk Customer
15582.0,25,3,682.9100000000001,1,At-Risk Customer
15583.0,376,1,107.86,0,Lost Customer
15584.0,24,6,1277.5,1,At-Risk Customer
15585.0,177,1,455.3,1,At-Risk Customer
15586.0,593,3,1139.1,0,Lost Customer
15587.0,50,7,1522.0800000000002,1,At-Risk Customer
15588.0,678,1,579.6,0,Lost Customer
15589.0,256,3,478.53000000000003,1,At-Risk Customer
15590.0,382,5,1496.6,0,Lost Customer
15591.0,583,3,217.9,0,Lost Customer
15592.0,47,1,388.58,1,At-Risk Customer
15593.0,71,1,199.8,1,At-Risk Customer
15594.0,16,5,1771.78,1,At-Risk Customer
15595.0,488,1,357.6,0,Lost Customer
15596.0,101,9,3130.04,1,At-Risk Customer
15597.0,35,2,563.37,1,At-Risk Customer
15598.0,53,2,548.02,1,At-Risk Customer
15599.0,27,3,1250.06,1,At-Risk Customer
15600.0,428,4,1199.31,0,Lost Customer
15601.0,11,30,14960.12,1,At-Risk Customer
15602.0,8,16,3230.51,1,At-Risk Customer
15603.0,79,2,88.48,1,At-Risk Customer
15604.0,52,1,216.39,1,At-Risk Customer
15605.0,36,9,1936.8,1,At-Risk Customer
15606.0,61,17,5230.99,1,At-Risk Customer
15607.0,337,9,1708.97,0,Lost Customer
15608.0,28,5,1785.98,1,At-Risk Customer
15609.0,184,1,298.48,1,At-Risk Customer
15610.0,52,1,112.46000000000001,1,At-Risk Customer
15611.0,10,26,2997.28,1,At-Risk Customer
15612.0,36,2,195.15,1,At-Risk Customer
15613.0,610,1,433.71999999999997,0,Lost Customer
15614.0,438,4,3147.36,0,Lost Customer
15615.0,10,47,21373.97,1,At-Risk Customer
15616.0,438,1,317.11,0,Lost Customer
15617.0,396,3,828.5500000000001,0,Lost Customer
15618.0,33,4,776.851,1,At-Risk Customer
15619.0,11,1,336.40000000000003,1,At-Risk Customer
15620.0,57,4,1942.36,1,At-Risk Customer
15621.0,4,4,1293.03,1,At-Risk Customer
15622.0,43,17,7852.61,1,At-Risk Customer
15623.0,141,8,2437.05,1,At-Risk Customer
15624.0,117,4,588.13,1,At-Risk Customer
15625.0,104,9,3236.4,1,At-Risk Customer
15626.0,75,3,1067.52,1,At-Risk Customer
15627.0,457,2,566.9,0,Lost Customer
15628.0,5,17,5652.26,1,At-Risk Customer
15629.0,450,4,2240.9,0,Lost Customer
15630.0,45,3,1481.4,1,At-Risk Customer
15631.0,642,1,596.67,0,Lost Customer
15632.0,16,8,3285.31,1,At-Risk Customer
15633.0,509,13,4352.46,0,Lost Customer
15634.0,17,2,554.65,1,At-Risk Customer
15635.0,396,1,100.35,0,Lost Customer
15636.0,90,4,1444.58,1,At-Risk Customer
15637.0,53,5,797.59,1,At-Risk Customer
15638.0,379,6,2265.2,0,Lost Customer
15639.0,134,3,1065.08,1,At-Risk Customer
15640.0,4,29,23957.58,1,At-Risk Customer
15641.0,105,12,5345.55,1,At-Risk Customer
15642.0,730,1,105.78000000000002,0,Lost Customer
15643.0,192,3,664.0,1,At-Risk Customer
15644.0,166,4,813.0,1,At-Risk Customer
15645.0,19,3,1055.17,1,At-Risk Customer
15646.0,158,5,974.61,1,At-Risk Customer
15647.0,415,1,169.0,0,Lost Customer
15648.0,204,2,657.35,1,At-Risk Customer
15649.0,336,4,2170.35,0,Lost Customer
15650.0,522,2,553.88,0,Lost Customer
15651.0,37,5,1259.06,1,At-Risk Customer
15652.0,91,5,1420.34,1,At-Risk Customer
15653.0,93,2,877.4399999999999,1,At-Risk Customer
15654.0,9,2,922.53,1,At-Risk Customer
15655.0,243,1,560.67,1,At-Risk Customer
15656.0,45,4,748.5,1,At-Risk Customer
15657.0,23,1,30.0,1,At-Risk Customer
15658.0,190,8,2423.4700000000003,1,At-Risk Customer
15659.0,44,3,532.49,1,At-Risk Customer
15660.0,25,15,2812.99,1,At-Risk Customer
15661.0,317,8,1215.95,0,Lost Customer
15662.0,661,2,283.73,0,Lost Customer
15663.0,106,1,138.14,1,At-Risk Customer
15664.0,51,4,1254.03,1,At-Risk Customer
15665.0,168,5,4015.12,1,At-Risk Customer
15666.0,472,2,632.9399999999999,0,Lost Customer
15667.0,40,1,301.32,1,At-Risk Customer
15668.0,218,1,76.32000000000001,1,At-Risk Customer
15669.0,40,4,684.34,1,At-Risk Customer
15670.0,297,2,325.2,0,Lost Customer
15671.0,19,7,2657.13,1,At-Risk Customer
15672.0,725,1,45.300000000000004,0,Lost Customer
15673.0,88,9,6414.79,1,At-Risk Customer
15674.0,73,13,6948.2300000000005,1,At-Risk Customer
15675.0,81,4,542.04,1,At-Risk Customer
15676.0,19,3,3435.76,1,At-Risk Customer
15677.0,49,3,1305.63,1,At-Risk Customer
15678.0,53,3,1893.89,1,At-Risk Customer
15679.0,24,4,781.28,1,At-Risk Customer
15680.0,9,10,4507.58,1,At-Risk Customer
15681.0,25,14,2989.7,1,At-Risk Customer
15682.0,599,2,318.24,0,Lost Customer
15683.0,117,2,524.54,1,At-Risk Customer
15684.0,547,3,173.95,0,Lost Customer
15685.0,450,1,55.980000000000004,0,Lost Customer
15686.0,420,1,90.0,0,Lost Customer
15687.0,9,9,2993.1,1,At-Risk Customer
15688.0,419,1,190.57,0,Lost Customer
15689.0,120,3,521.03,1,At-Risk Customer
15690.0,4,2,239.76,1,At-Risk Customer
15691.0,252,4,571.3,1,At-Risk Customer
15692.0,28,1,191.04,1,At-Risk Customer
15693.0,659,1,37.5,0,Lost Customer
15694.0,1,24,10810.81,1,At-Risk Customer
15695.0,267,4,1131.04,0,Lost Customer
15696.0,33,13,3906.57,1,At-Risk Customer
15697.0,690,1,246.75,0,Lost Customer
15698.0,624,1,46.2,0,Lost Customer
15699.0,18,1,309.65,1,At-Risk Customer
15700.0,172,2,696.68,1,At-Risk Customer
15701.0,2,4,1542.14,1,At-Risk Customer
15702.0,476,2,140.39000000000001,0,Lost Customer
15703.0,265,1,211.5,0,Lost Customer
15704.0,140,6,3817.96,1,At-Risk Customer
15705.0,201,1,143.1,1,At-Risk Customer
15706.0,64,4,1060.56,1,At-Risk Customer
15707.0,35,4,945.58,1,At-Risk Customer
15708.0,41,9,4378.72,1,At-Risk Customer
15709.0,284,2,327.85,0,Lost Customer
15710.0,417,1,898.87,0,Lost Customer
15711.0,557,2,420.25,0,Lost Customer
15712.0,9,12,3472.4100000000003,1,At-Risk Customer
15713.0,143,4,1010.79,1,At-Risk Customer
15714.0,12,5,784.8100000000001,1,At-Risk Customer
15715.0,556,5,658.02,0,Lost Customer
15716.0,146,11,3056.81,1,At-Risk Customer
15717.0,234,5,607.0,1,At-Risk Customer
15718.0,540,1,293.79,0,Lost Customer
15719.0,33,31,10223.06,1,At-Risk Customer
15720.0,24,2,741.92,1,At-Risk Customer
15721.0,12,1,507.08,1,At-Risk Customer
15722.0,36,11,5258.1,1,At-Risk Customer
15723.0,365,4,947.65,0,Lost Customer
15724.0,201,3,310.85,1,At-Risk Customer
15725.0,15,1,415.25,1,At-Risk Customer
15726.0,390,1,321.91,0,Lost Customer
15727.0,17,15,9445.51,1,At-Risk Customer
15728.0,380,2,544.6,0,Lost Customer
15729.0,213,3,192.55,1,At-Risk Customer
15730.0,66,5,1726.58,1,At-Risk Customer
15731.0,554,1,125.3,0,Lost Customer
15732.0,212,10,1682.07,1,At-Risk Customer
15733.0,283,1,162.3,0,Lost Customer
15734.0,115,4,2263.3,1,At-Risk Customer
15735.0,421,1,327.68,0,Lost Customer
15736.0,435,2,1815.72,0,Lost Customer
15737.0,15,8,1205.1200000000001,1,At-Risk Customer
15738.0,19,41,13372.970000000001,1,At-Risk Customer
15739.0,66,1,449.12,1,At-Risk Customer
15740.0,49,1,154.88,1,At-Risk Customer
15741.0,458,2,208.62,0,Lost Customer
15742.0,619,1,156.87,0,Lost Customer
15743.0,16,4,784.46,1,At-Risk Customer
15744.0,78,1,34.8,1,At-Risk Customer
15745.0,19,4,1094.59,1,At-Risk Customer
15746.0,134,1,196.88,1,At-Risk Customer
15747.0,13,9,2562.61,1,At-Risk Customer
15748.0,40,3,614.7600000000001,1,At-Risk Customer
15749.0,235,3,44534.3,1,At-Risk Customer
15750.0,3,18,6797.191,1,At-Risk Customer
15751.0,461,11,1380.44,0,Lost Customer
15752.0,40,9,4207.54,1,At-Risk Customer
15753.0,305,1,79.2,0,Lost Customer
15754.0,51,9,3037.61,1,At-Risk Customer
15755.0,10,17,5993.12,1,At-Risk Customer
15756.0,61,4,532.96,1,At-Risk Customer
15757.0,66,6,2940.36,1,At-Risk Customer
15758.0,25,1,205.25,1,At-Risk Customer
15759.0,218,7,830.9300000000001,1,At-Risk Customer
15760.0,631,2,13916.34,0,Lost Customer
15761.0,443,1,143.05,0,Lost Customer
15762.0,65,2,583.75,1,At-Risk Customer
15763.0,32,2,1086.92,1,At-Risk Customer
15764.0,88,8,4503.08,1,At-Risk Customer
15765.0,667,1,370.63,0,Lost Customer
15766.0,64,3,831.06,1,At-Risk Customer
15768.0,116,34,15601.09,1,At-Risk Customer
15769.0,7,46,88704.32,2,Loyal Customer
15770.0,613,1,321.45,0,Lost Customer
15771.0,604,3,1006.54,0,Lost Customer
15772.0,418,1,280.88,0,Lost Customer
15773.0,6,2,774.52,1,At-Risk Customer
15774.0,69,6,1329.94,1,At-Risk Customer
15775.0,245,2,150.5,1,At-Risk Customer
15776.0,133,1,241.62,1,At-Risk Customer
15777.0,241,7,1762.61,1,At-Risk Customer
15778.0,431,1,307.95,0,Lost Customer
15779.0,463,2,124.08000000000001,0,Lost Customer
15780.0,184,3,475.28000000000003,1,At-Risk Customer
15781.0,25,3,345.46,1,At-Risk Customer
15782.0,10,4,4014.1,1,At-Risk Customer
15783.0,11,1,246.3,1,At-Risk Customer
15784.0,468,2,848.3299999999999,0,Lost Customer
15785.0,33,16,5969.93,1,At-Risk Customer
15786.0,46,5,8514.82,1,At-Risk Customer
15787.0,26,3,948.05,1,At-Risk Customer
15788.0,509,1,221.82999999999998,0,Lost Customer
15789.0,358,6,1962.01,0,Lost Customer
15790.0,10,1,220.85,1,At-Risk Customer
15791.0,44,5,3608.34,1,At-Risk Customer
15792.0,400,2,933.84,0,Lost Customer
15793.0,15,8,2399.57,1,At-Risk Customer
15794.0,736,2,777.0,0,Lost Customer
15795.0,150,8,1979.8700000000001,1,At-Risk Customer
15796.0,1,17,5175.83,1,At-Risk Customer
15797.0,113,6,2821.08,1,At-Risk Customer
15798.0,493,3,1535.37,0,Lost Customer
15799.0,76,4,1424.29,1,At-Risk Customer
15800.0,107,7,1242.58,1,At-Risk Customer
15801.0,46,3,1063.95,1,At-Risk Customer
15802.0,143,1,451.42,1,At-Risk Customer
15803.0,51,4,1929.66,1,At-Risk Customer
15804.0,1,13,4206.39,1,At-Risk Customer
15805.0,23,30,10189.23,1,At-Risk Customer
15806.0,46,3,784.58,1,At-Risk Customer
15807.0,50,5,1817.52,1,At-Risk Customer
15808.0,306,21,18409.93,1,At-Risk Customer
15809.0,36,7,1274.44,1,At-Risk Customer
15810.0,79,8,2999.04,1,At-Risk Customer
15811.0,22,7,3890.52,1,At-Risk Customer
15812.0,107,12,5201.47,1,At-Risk Customer
15813.0,208,2,1303.9099999999999,1,At-Risk Customer
15814.0,17,6,2634.44,1,At-Risk Customer
15815.0,64,5,2100.6,1,At-Risk Customer
15816.0,542,2,144.14999999999998,0,Lost Customer
15817.0,421,3,2766.4,0,Lost Customer
15818.0,588,1,340.5,0,Lost Customer
15819.0,49,10,3934.79,1,At-Risk Customer
15820.0,320,1,206.98,0,Lost Customer
15821.0,44,2,570.96,1,At-Risk Customer
15822.0,3,6,1840.06,1,At-Risk Customer
15823.0,372,3,3897.17,0,Lost Customer
15824.0,453,2,890.94,0,Lost Customer
15825.0,172,1,532.94,1,At-Risk Customer
15826.0,56,4,2598.28,1,At-Risk Customer
15827.0,73,28,3794.07,1,At-Risk Customer
15828.0,375,1,1108.82,0,Lost Customer
15829.0,99,2,636.14,1,At-Risk Customer
15830.0,38,1,576.0,1,At-Risk Customer
15831.0,58,3,801.76,1,At-Risk Customer
15832.0,254,1,836.79,0,Lost Customer
15833.0,738,1,80.4,0,Lost Customer
15834.0,70,7,3772.9900000000002,1,At-Risk Customer
15835.0,44,4,954.09,1,At-Risk Customer
15836.0,50,1,137.37,1,At-Risk Customer
15837.0,65,2,777.01,1,At-Risk Customer
15838.0,11,34,74163.0,1,At-Risk Customer
15839.0,33,3,1048.49,1,At-Risk Customer
15840.0,59,2,355.56,1,At-Risk Customer
15841.0,73,9,2742.41,1,At-Risk Customer
15842.0,393,2,548.8,0,Lost Customer
15843.0,304,1,118.95000000000002,0,Lost Customer
15844.0,46,1,130.73999999999998,1,At-Risk Customer
15845.0,18,11,4426.28,1,At-Risk Customer
15846.0,385,1,107.01,0,Lost Customer
15847.0,38,5,822.57,1,At-Risk Customer
15848.0,622,1,139.94,0,Lost Customer
15850.0,19,6,1058.72,1,At-Risk Customer
15851.0,527,1,109.73,0,Lost Customer
15852.0,187,3,257.26,1,At-Risk Customer
15853.0,52,1,110.8,1,At-Risk Customer
15854.0,4,21,5583.81,1,At-Risk Customer
15855.0,137,6,1052.72,1,At-Risk Customer
15856.0,4,52,34220.340000000004,1,At-Risk Customer
15857.0,19,2,570.48,1,At-Risk Customer
15858.0,16,13,3960.37,1,At-Risk Customer
15859.0,432,1,438.46,0,Lost Customer
15860.0,41,17,2505.21,1,At-Risk Customer
15861.0,12,12,4401.79,1,At-Risk Customer
15862.0,8,13,2928.29,1,At-Risk Customer
15863.0,26,5,358.7,1,At-Risk Customer
15864.0,22,7,2180.76,1,At-Risk Customer
15865.0,41,5,2248.92,1,At-Risk Customer
15866.0,101,1,230.53,1,At-Risk Customer
15867.0,5,31,9063.95,1,At-Risk Customer
15868.0,583,1,94.53,0,Lost Customer
15869.0,277,3,323.65999999999997,0,Lost Customer
15870.0,33,4,862.61,1,At-Risk Customer
15871.0,437,1,33.099999999999994,0,Lost Customer
15872.0,15,4,795.68,1,At-Risk Customer
15873.0,500,4,313.91999999999996,0,Lost Customer
15874.0,64,21,11284.76,1,At-Risk Customer
15875.0,646,1,111.72,0,Lost Customer
15876.0,409,2,1449.1399999999999,0,Lost Customer
15877.0,2,2,493.28,1,At-Risk Customer
15878.0,562,2,330.77,0,Lost Customer
15879.0,404,4,1157.3,0,Lost Customer
15880.0,369,1,686.5600000000001,0,Lost Customer
15881.0,312,5,501.39000000000004,0,Lost Customer
15882.0,199,8,1495.98,1,At-Risk Customer
15883.0,2,2,396.48,1,At-Risk Customer
15884.0,432,2,249.70000000000002,0,Lost Customer
15885.0,93,15,1951.82,1,At-Risk Customer
15886.0,60,4,1052.8700000000001,1,At-Risk Customer
15887.0,407,3,1027.15,0,Lost Customer
15888.0,81,3,429.16,1,At-Risk Customer
15889.0,157,8,1806.28,1,At-Risk Customer
15890.0,395,5,535.65,0,Lost Customer
15891.0,227,1,524.52,1,At-Risk Customer
15892.0,669,1,128.2,0,Lost Customer
15893.0,482,1,305.28000000000003,0,Lost Customer
15894.0,253,2,420.29,1,At-Risk Customer
15895.0,150,1,179.17,1,At-Risk Customer
15897.0,194,2,222.05,1,At-Risk Customer
15898.0,1,25,5596.31,1,At-Risk Customer
15899.0,369,1,112.5,0,Lost Customer
15900.0,24,4,900.4,1,At-Risk Customer
15901.0,17,7,703.22,1,At-Risk Customer
15902.0,380,1,145.01,0,Lost Customer
15903.0,10,12,8939.84,1,At-Risk Customer
15904.0,8,1,164.68,1,At-Risk Customer
15905.0,543,1,114.69,0,Lost Customer
15906.0,20,10,2555.64,1,At-Risk Customer
15907.0,4,3,967.45,1,At-Risk Customer
15908.0,491,2,764.57,0,Lost Customer
15909.0,174,1,191.94,1,At-Risk Customer
15910.0,1,15,2681.8,1,At-Risk Customer
15911.0,624,8,1702.34,0,Lost Customer
15912.0,178,9,1074.7,1,At-Risk Customer
15913.0,534,1,6.300000000000001,0,Lost Customer
15914.0,378,2,205.99,0,Lost Customer
15915.0,402,1,429.21,0,Lost Customer
15916.0,16,13,3427.17,1,At-Risk Customer
15917.0,248,5,560.63,1,At-Risk Customer
15918.0,191,3,582.88,1,At-Risk Customer
15919.0,20,2,910.61,1,At-Risk Customer
15920.0,154,9,571.64,1,At-Risk Customer
15921.0,173,4,802.11,1,At-Risk Customer
15922.0,373,1,739.0,0,Lost Customer
15923.0,373,1,254.16,0,Lost Customer
15924.0,731,1,102.82,0,Lost Customer
15925.0,194,1,207.15,1,At-Risk Customer
15926.0,542,1,134.44,0,Lost Customer
15927.0,647,1,123.39,0,Lost Customer
15928.0,656,1,293.53,0,Lost Customer
15929.0,644,1,594.0,0,Lost Customer
15930.0,67,1,426.63,1,At-Risk Customer
15931.0,428,1,239.9,0,Lost Customer
15932.0,4,8,2495.87,1,At-Risk Customer
15933.0,21,3,1107.46,1,At-Risk Customer
15934.0,418,2,2190.66,0,Lost Customer
15935.0,239,2,416.86,1,At-Risk Customer
15936.0,379,2,282.79,0,Lost Customer
15937.0,64,1,145.35,1,At-Risk Customer
15938.0,112,9,734.81,1,At-Risk Customer
15939.0,90,16,9060.39,1,At-Risk Customer
15940.0,311,1,35.8,0,Lost Customer
15941.0,637,1,405.0,0,Lost Customer
15942.0,134,1,337.44,1,At-Risk Customer
15943.0,650,2,271.28999999999996,0,Lost Customer
15944.0,277,4,2164.24,0,Lost Customer
15945.0,365,4,827.27,0,Lost Customer
15946.0,503,3,2304.18,0,Lost Customer
15947.0,83,1,1708.24,1,At-Risk Customer
15948.0,8,3,1509.0900000000001,1,At-Risk Customer
15949.0,17,2,364.72,1,At-Risk Customer
15950.0,32,10,7180.71,1,At-Risk Customer
15951.0,9,3,1013.17,1,At-Risk Customer
15952.0,34,4,806.57,1,At-Risk Customer
15953.0,15,18,3669.5499999999997,1,At-Risk Customer
15954.0,589,1,190.75,0,Lost Customer
15955.0,24,22,8658.36,1,At-Risk Customer
15956.0,551,2,617.6,0,Lost Customer
15957.0,32,3,930.1,1,At-Risk Customer
15958.0,74,4,492.99,1,At-Risk Customer
15959.0,682,3,579.49,0,Lost Customer
15960.0,374,4,410.95,0,Lost Customer
15961.0,379,1,451.28999999999996,0,Lost Customer
15962.0,449,1,295.83,0,Lost Customer
15963.0,20,2,470.76,1,At-Risk Customer
15964.0,663,1,272.96000000000004,0,Lost Customer
15965.0,17,13,3013.09,1,At-Risk Customer
15966.0,451,1,426.53000000000003,0,Lost Customer
15967.0,23,12,3041.6,1,At-Risk Customer
15968.0,388,1,418.05,0,Lost Customer
15969.0,3,5,1127.05,1,At-Risk Customer
15970.0,304,2,1017.32,0,Lost Customer
15971.0,18,18,5902.83,1,At-Risk Customer
15972.0,456,5,1810.27,0,Lost Customer
15973.0,367,3,988.44,0,Lost Customer
15974.0,39,7,3442.15,1,At-Risk Customer
15975.0,84,1,371.01,1,At-Risk Customer
15976.0,165,6,1746.6399999999999,1,At-Risk Customer
